개방서비스명,개방서비스아이디,사업장명,좌표정보(x),좌표정보(y),업태구분명,소분류
주유소,09_28_07_P,(주)다원상사,185203.129934297,456962.153918148,주유소,
주유소,09_28_07_P,(주)씨에이치상사,214855.194710645,436705.580756124,주유소,
주유소,09_28_07_P,청남석유,206601.388421815,416845.635479142,주유소,
주유소,09_28_07_P,파워오일 주식회사,237785.625777587,314723.114920964,주유소,
주유소,09_28_07_P,(주)한국석유,186549.925105847,422820.866954737,주유소,
주유소,09_28_07_P,(주)명성에너지,182061.333693153,437912.924797311,주유소,
주유소,09_28_07_P,(주)우리켐,186737.875186364,423122.858309862,주유소,
주유소,09_28_07_P,(주)해룡에너지,184916.547089425,422915.921304097,주유소,
주유소,09_28_07_P,(주)에스앤알에너지,228761.252946664,409076.458024332,주유소,
주유소,09_28_07_P,코레스산업(주),179909.355626967,465739.22556138,주유소,
주유소,09_28_07_P,(주)평송에너지,207355.310217002,475651.831528725,주유소,
주유소,09_28_07_P,(주)가나이엔지,186094.915426275,444596.864598009,주유소,
주유소,09_28_07_P,(주)동아에코,215730.622600971,450856.343626497,주유소,
주유소,09_28_07_P,(주)에스엔헤리티지,349261.337767795,262763.179860801,주유소,
주유소,09_28_07_P,(주)일성트레이드,194887.789384614,444431.007956044,주유소,
주유소,09_28_07_P,(주)지피에너지네트웍스,223203.775546836,418963.947499347,주유소,
주유소,09_28_07_P,(주)제이케이에너지,240618.477233196,317318.704079773,주유소,
주유소,09_28_07_P,(주)리더스글로벌에너지,203411.728443075,275256.682854824,주유소,
주유소,09_28_07_P,(주)금강화학,181108.608529259,424698.61951891,주유소,
주유소,09_28_07_P,유한회사 신창석유,191539.618801166,259259.706616477,주유소,
주유소,09_28_07_P,주식회사 한울상사,212326.503854158,255380.03016939,주유소,
주유소,09_28_07_P,서인에너지(주),165910.570244255,272613.315061913,주유소,
주유소,09_28_07_P,고려석유(주),208915.488267502,263335.706876867,주유소,
주유소,09_28_07_P,(주)광림에너지,198584.551936022,254102.820457572,주유소,
